campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,new_roas,CTR,Conversion Rate
96209,Weekend Special,09/07/2023,New Users,App,"9,659.00",946.00,51.00,"4,252.43","6,647.21",1.75,1.56,9.79%,5.39%
152531,Weekend Special,18/05/2023,New Users,Social Media,"7,779.00",322.00,98.00,"4,346.54","8,552.15",1.75,1.97,4.14%,30.43%
137772,Weekend Special,24/03/2023,New Users,App,"8,611.00",382.00,19.00,"2,805.98","4,678.44",1.75,1.67,4.44%,4.97%
57394,Referral Program,30/10/2024,All,App,"3,328.00",377.00,75.00,"3,212.25","3,778.57",1.74,1.18,11.33%,19.89%
639165,Email Campaign,29/10/2024,Inactive,SMS,"1,771.00",226.00,98.00,"2,154.40","8,055.52",1.74,3.74,12.76%,43.36%
628694,Weekend Special,10/07/2024,Inactive,App,"7,696.00",740.00,30.00,"4,977.55","4,373.22",1.74,0.88,9.62%,4.05%
630300,Category Promotion,03/07/2024,Inactive,Social Media,"7,652.00",490.00,50.00,"4,462.33","3,602.84",1.74,0.81,6.40%,10.20%
814469,Flash Sale,14/06/2024,New Users,SMS,"5,349.00",124.00,70.00,"2,643.77","5,842.61",1.74,2.21,2.32%,56.45%
655452,Flash Sale,31/05/2024,All,Email,"8,106.00",947.00,65.00,"3,846.49","9,915.58",1.74,2.58,11.68%,6.86%
158408,Email Campaign,11/05/2024,Premium,SMS,"5,113.00",588.00,97.00,"2,891.97","8,877.06",1.74,3.07,11.50%,16.50%
489155,Weekend Special,09/02/2024,Premium,App,"1,940.00",943.00,77.00,"3,433.51","4,119.79",1.74,1.20,48.61%,8.17%
536930,Email Campaign,29/12/2023,All,Social Media,"9,647.00",418.00,60.00,"1,685.59","6,677.51",1.74,3.96,4.33%,14.35%
332197,Category Promotion,15/12/2023,All,Social Media,"5,616.00",314.00,74.00,"4,125.67","3,870.15",1.74,0.94,5.59%,23.57%
228666,Category Promotion,13/11/2023,New Users,Email,"3,150.00",991.00,94.00,"2,324.26","8,422.26",1.74,3.62,31.46%,9.49%
684296,Flash Sale,14/10/2023,Inactive,App,"7,051.00",932.00,87.00,"3,059.44","8,116.78",1.74,2.65,13.22%,9.33%
319266,New User Discount,04/09/2023,Inactive,App,"3,805.00",756.00,39.00,"1,387.99","9,900.82",1.74,7.13,19.87%,5.16%
232474,Category Promotion,26/07/2023,All,SMS,"2,933.00",900.00,52.00,"1,462.60","8,092.31",1.74,5.53,30.69%,5.78%
989650,Weekend Special,17/07/2023,Inactive,Email,"3,071.00",973.00,81.00,"3,950.92","9,845.22",1.74,2.49,31.68%,8.32%
313445,New User Discount,08/05/2023,Premium,App,"8,648.00",676.00,16.00,"2,291.51","2,415.72",1.74,1.05,7.82%,2.37%
695492,App Push Notification,09/04/2023,New Users,App,"4,714.00",946.00,98.00,"3,149.49","9,236.80",1.74,2.93,20.07%,10.36%
980545,New User Discount,21/10/2024,Premium,SMS,"6,378.00",149.00,31.00,"4,974.32","9,771.12",1.73,1.96,2.34%,20.81%
118971,Referral Program,28/09/2024,All,App,"6,092.00",533.00,95.00,"2,085.63","4,473.29",1.73,2.14,8.75%,17.82%
361334,Referral Program,22/09/2024,New Users,Social Media,"7,990.00",308.00,61.00,"1,533.45","8,247.88",1.73,5.38,3.85%,19.81%
963173,Weekend Special,09/08/2024,All,App,"3,672.00",241.00,31.00,"1,484.63","2,577.67",1.73,1.74,6.56%,12.86%
203140,New User Discount,27/06/2024,Premium,Email,"4,338.00",488.00,35.00,"4,529.84","5,374.49",1.73,1.19,11.25%,7.17%
156818,Festival Offer,20/06/2024,Premium,SMS,"8,842.00",731.00,49.00,"2,006.50","5,537.53",1.73,2.76,8.27%,6.70%
794687,Referral Program,23/05/2024,All,SMS,"3,102.00",924.00,26.00,"4,011.77","3,489.08",1.73,0.87,29.79%,2.81%
487105,Flash Sale,18/05/2024,Inactive,Social Media,"6,341.00",455.00,67.00,"4,827.38","6,339.97",1.73,1.31,7.18%,14.73%
615906,New User Discount,02/04/2024,Inactive,App,"3,358.00",868.00,22.00,"3,054.66","2,341.67",1.73,0.77,25.85%,2.53%
582106,Festival Offer,23/03/2024,Inactive,Social Media,"1,533.00",339.00,73.00,"1,720.96","4,321.16",1.73,2.51,22.11%,21.53%
457174,Festival Offer,29/02/2024,New Users,Email,"2,216.00",167.00,67.00,"3,620.47","4,904.13",1.73,1.35,7.54%,40.12%
628065,App Push Notification,02/02/2024,Premium,Social Media,"6,200.00",346.00,40.00,"4,837.34","3,600.84",1.73,0.74,5.58%,11.56%
338845,Weekend Special,27/01/2024,Premium,SMS,"2,430.00",667.00,97.00,"2,509.83","6,977.65",1.73,2.78,27.45%,14.54%
788073,Membership Drive,09/01/2024,New Users,SMS,"3,206.00",966.00,18.00,"1,761.00","9,793.61",1.73,5.56,30.13%,1.86%
621287,Flash Sale,31/10/2023,Inactive,App,"2,695.00",713.00,49.00,"2,134.56","5,025.08",1.73,2.35,26.46%,6.87%
339172,Flash Sale,28/10/2023,Inactive,App,"8,745.00",772.00,79.00,"4,467.80","4,835.48",1.73,1.08,8.83%,10.23%
933915,Weekend Special,08/10/2023,All,Email,"9,982.00",833.00,21.00,"3,117.07","8,968.85",1.73,2.88,8.35%,2.52%
819244,Weekend Special,02/10/2023,Inactive,Email,"3,774.00",374.00,58.00,"3,607.36","5,035.98",1.73,1.40,9.91%,15.51%
455126,Weekend Special,05/09/2023,Inactive,Social Media,"2,191.00",632.00,14.00,"4,562.51","7,901.47",1.73,1.73,28.85%,2.22%
411722,Category Promotion,29/08/2023,New Users,Social Media,"5,104.00",786.00,79.00,"1,124.87","7,328.83",1.73,6.52,15.40%,10.05%
250230,Referral Program,11/07/2023,Inactive,SMS,"2,067.00",976.00,42.00,"3,649.51","5,570.34",1.73,1.53,47.22%,4.30%
86288,Email Campaign,10/07/2023,Inactive,SMS,"5,812.00",875.00,53.00,"3,326.03","6,404.98",1.73,1.93,15.06%,6.06%
918923,Flash Sale,04/07/2023,New Users,SMS,"5,250.00",755.00,19.00,"1,353.31","4,084.68",1.73,3.02,14.38%,2.52%
530108,Weekend Special,05/08/2024,Inactive,App,"8,418.00",204.00,19.00,"2,287.14","3,345.72",1.72,1.46,2.42%,9.31%
44404,New User Discount,27/05/2024,New Users,Email,"7,325.00",645.00,72.00,"3,234.22","8,283.14",1.72,2.56,8.81%,11.16%
738249,Referral Program,24/02/2024,New Users,App,"1,135.00",451.00,73.00,"1,649.09","6,562.98",1.72,3.98,39.74%,16.19%
453747,Category Promotion,12/02/2024,New Users,SMS,"8,606.00",323.00,71.00,"2,345.45","8,908.45",1.72,3.80,3.75%,21.98%
934324,Membership Drive,08/02/2024,All,Social Media,"9,519.00",940.00,61.00,"3,688.77","9,841.53",1.72,2.67,9.87%,6.49%
640488,Email Campaign,28/01/2024,Premium,SMS,"7,790.00",981.00,49.00,"3,360.95","7,718.86",1.72,2.30,12.59%,4.99%
878745,Category Promotion,31/12/2023,New Users,Email,"1,529.00",101.00,36.00,"1,781.97","6,723.10",1.72,3.77,6.61%,35.64%
810235,Festival Offer,30/12/2023,Inactive,Social Media,"6,145.00",309.00,95.00,"4,262.30","6,253.08",1.72,1.47,5.03%,30.74%
842159,Referral Program,20/12/2023,Inactive,SMS,"5,594.00",121.00,83.00,"1,417.70","6,288.79",1.72,4.44,2.16%,68.60%
827380,Festival Offer,15/09/2023,Premium,Social Media,"4,342.00",811.00,81.00,"4,639.26","9,020.46",1.72,1.94,18.68%,9.99%
795984,App Push Notification,15/09/2023,New Users,Email,"8,926.00",490.00,87.00,"3,292.96","4,884.42",1.72,1.48,5.49%,17.76%
865174,New User Discount,07/08/2023,Premium,Email,"2,657.00",189.00,72.00,"4,458.07","9,381.62",1.72,2.10,7.11%,38.10%
308994,Referral Program,25/07/2023,New Users,Social Media,"3,635.00",977.00,26.00,"1,479.26","7,813.21",1.72,5.28,26.88%,2.66%
319181,Weekend Special,24/06/2023,New Users,Email,"4,854.00",245.00,51.00,"1,521.90","6,297.75",1.72,4.14,5.05%,20.82%
500070,Festival Offer,14/06/2023,Premium,App,"6,217.00",493.00,77.00,"2,596.57","4,209.58",1.72,1.62,7.93%,15.62%
486447,Referral Program,05/06/2023,New Users,App,"1,983.00",800.00,54.00,"3,361.02","8,495.18",1.72,2.53,40.34%,6.75%
447700,Membership Drive,31/05/2023,All,Social Media,"6,671.00",803.00,49.00,"4,763.33","5,684.55",1.72,1.19,12.04%,6.10%
335030,App Push Notification,27/05/2023,All,App,"4,547.00",380.00,36.00,"2,215.34","5,468.05",1.72,2.47,8.36%,9.47%
845527,Weekend Special,22/10/2024,Inactive,Social Media,"9,587.00",810.00,77.00,"1,323.74","3,364.59",1.71,2.54,8.45%,9.51%
415106,New User Discount,20/10/2024,All,SMS,"5,143.00",930.00,88.00,"4,882.61","2,535.36",1.71,0.52,18.08%,9.46%
855765,Festival Offer,17/09/2024,New Users,SMS,"2,993.00",898.00,35.00,"1,668.78","2,363.95",1.71,1.42,30.00%,3.90%
313134,App Push Notification,08/09/2024,All,SMS,"4,536.00",282.00,87.00,"1,998.68","5,444.30",1.71,2.72,6.22%,30.85%
146183,Category Promotion,02/08/2024,New Users,Social Media,"9,354.00",631.00,84.00,"3,645.69","4,325.89",1.71,1.19,6.75%,13.31%
400959,Email Campaign,24/07/2024,Premium,Email,"9,453.00",385.00,33.00,"3,914.18","7,660.34",1.71,1.96,4.07%,8.57%
53177,Weekend Special,14/07/2024,Premium,SMS,"7,285.00",952.00,17.00,"2,561.42","7,341.90",1.71,2.87,13.07%,1.79%
955916,New User Discount,04/04/2024,Premium,Social Media,"9,572.00",507.00,84.00,"1,203.73","7,550.79",1.71,6.27,5.30%,16.57%
935956,Category Promotion,15/01/2024,New Users,App,"1,197.00",646.00,57.00,"3,431.85","6,518.24",1.71,1.90,53.97%,8.82%
986381,Festival Offer,19/12/2023,New Users,App,"8,706.00",803.00,51.00,"4,081.31","5,153.80",1.71,1.26,9.22%,6.35%
556220,Festival Offer,30/10/2023,All,Email,"6,674.00",860.00,96.00,"2,876.34","7,211.52",1.71,2.51,12.89%,11.16%
977773,App Push Notification,20/10/2023,New Users,Social Media,"4,621.00",921.00,76.00,"1,507.10","6,417.35",1.71,4.26,19.93%,8.25%
415802,Category Promotion,07/10/2023,Inactive,App,"9,292.00",423.00,97.00,"2,506.95","9,374.05",1.71,3.74,4.55%,22.93%
745013,Flash Sale,03/10/2023,Inactive,App,"3,053.00",901.00,40.00,"2,351.30","4,241.79",1.71,1.80,29.51%,4.44%
103671,App Push Notification,29/09/2023,New Users,Email,"1,415.00",422.00,89.00,"3,466.07","9,358.90",1.71,2.70,29.82%,21.09%
842644,New User Discount,09/08/2023,Premium,SMS,"2,898.00",252.00,83.00,"1,013.78","5,049.05",1.71,4.98,8.70%,32.94%
990057,Category Promotion,08/08/2023,New Users,App,"2,835.00",296.00,44.00,"1,908.19","2,900.03",1.71,1.52,10.44%,14.86%
905536,Festival Offer,23/07/2023,Premium,SMS,"8,975.00",480.00,92.00,"1,966.38","6,197.67",1.71,3.15,5.35%,19.17%
962687,App Push Notification,23/07/2023,Premium,SMS,"1,238.00",294.00,29.00,"1,842.05","9,955.25",1.71,5.40,23.75%,9.86%
882415,App Push Notification,04/07/2023,New Users,Social Media,"8,273.00",667.00,19.00,"2,589.79","4,291.35",1.71,1.66,8.06%,2.85%
922087,Flash Sale,30/05/2023,All,SMS,"1,616.00",726.00,75.00,"3,900.24","8,308.11",1.71,2.13,44.93%,10.33%
929941,Membership Drive,29/04/2023,All,SMS,"8,856.00",788.00,40.00,"3,076.29","5,633.32",1.71,1.83,8.90%,5.08%
989534,Referral Program,05/11/2024,New Users,SMS,"3,838.00",911.00,45.00,"4,808.64","8,074.17",1.70,1.68,23.74%,4.94%
613576,Membership Drive,05/09/2024,All,App,"1,228.00",811.00,97.00,"3,107.35","5,219.54",1.70,1.68,66.04%,11.96%
740409,New User Discount,13/08/2024,New Users,SMS,"5,636.00",723.00,15.00,"4,337.02","6,030.66",1.70,1.39,12.83%,2.07%
836752,Membership Drive,05/08/2024,Premium,SMS,"4,816.00",684.00,20.00,"2,506.86","9,535.46",1.70,3.80,14.20%,2.92%
590925,Referral Program,06/07/2024,Premium,Email,"8,234.00",914.00,29.00,"1,899.60","8,064.61",1.70,4.25,11.10%,3.17%
672603,App Push Notification,06/06/2024,New Users,Email,"7,179.00",543.00,92.00,"2,799.67","5,515.45",1.70,1.97,7.56%,16.94%
649620,Category Promotion,02/06/2024,New Users,SMS,"9,293.00",599.00,62.00,"1,378.69","3,965.39",1.70,2.88,6.45%,10.35%
782119,Referral Program,28/05/2024,All,SMS,"1,274.00",928.00,86.00,"1,761.91","7,911.94",1.70,4.49,72.84%,9.27%
109552,App Push Notification,04/05/2024,Inactive,SMS,"2,653.00",905.00,53.00,"2,109.34","9,851.67",1.70,4.67,34.11%,5.86%
207330,Category Promotion,30/03/2024,All,Email,"7,177.00",345.00,80.00,"1,291.92","8,301.93",1.70,6.43,4.81%,23.19%
409294,New User Discount,26/03/2024,All,Social Media,"8,049.00",180.00,56.00,"1,652.06","6,398.53",1.70,3.87,2.24%,31.11%
317422,Flash Sale,26/12/2023,All,Email,"2,477.00",770.00,46.00,"3,274.94","9,186.13",1.70,2.80,31.09%,5.97%
141857,Flash Sale,25/11/2023,New Users,Social Media,"8,366.00",302.00,17.00,"1,236.90","3,685.41",1.70,2.98,3.61%,5.63%
841577,Email Campaign,07/11/2023,All,App,"4,740.00",127.00,87.00,"2,325.21","8,362.28",1.70,3.60,2.68%,68.50%
718343,Weekend Special,12/10/2023,Inactive,Social Media,"2,446.00",296.00,39.00,"3,646.85","5,524.94",1.70,1.51,12.10%,13.18%
464709,New User Discount,17/09/2023,New Users,SMS,"1,584.00",382.00,83.00,"2,575.59","2,758.36",1.70,1.07,24.12%,21.73%
400663,Weekend Special,08/09/2023,Inactive,App,"7,353.00",272.00,64.00,"3,827.02","7,901.52",1.70,2.06,3.70%,23.53%
741002,Flash Sale,28/08/2023,Inactive,SMS,"4,621.00",844.00,76.00,"4,537.48","9,463.52",1.70,2.09,18.26%,9.00%
547767,Email Campaign,19/07/2023,New Users,App,"1,600.00",552.00,77.00,"2,445.85","4,268.77",1.70,1.75,34.50%,13.95%
546714,New User Discount,11/07/2023,Premium,Email,"9,767.00",802.00,87.00,"4,676.80","4,823.10",1.70,1.03,8.21%,10.85%
916636,App Push Notification,09/07/2023,New Users,App,"3,669.00",123.00,50.00,"2,880.23","8,463.22",1.70,2.94,3.35%,40.65%
689126,Flash Sale,24/05/2023,Inactive,Social Media,"3,142.00",342.00,65.00,"4,014.81","6,286.45",1.70,1.57,10.88%,19.01%
292097,Flash Sale,28/04/2023,Premium,Email,"1,987.00",154.00,56.00,"2,468.20","4,483.86",1.70,1.82,7.75%,36.36%
469575,App Push Notification,04/04/2023,New Users,Email,"5,340.00",226.00,93.00,"2,312.99","8,791.84",1.70,3.80,4.23%,41.15%
392316,Flash Sale,06/08/2024,All,Email,"2,122.00",919.00,60.00,"4,893.49","4,503.05",1.69,0.92,43.31%,6.53%
425704,Flash Sale,06/07/2024,Premium,Email,"3,559.00",724.00,58.00,"4,851.57","3,589.65",1.69,0.74,20.34%,8.01%
682120,Festival Offer,05/07/2024,New Users,App,"9,806.00",804.00,91.00,"4,579.07","2,116.41",1.69,0.46,8.20%,11.32%
509838,Email Campaign,26/06/2024,Inactive,Social Media,"2,310.00",333.00,46.00,"1,001.64","5,810.57",1.69,5.80,14.42%,13.81%
704835,App Push Notification,17/06/2024,Inactive,Email,"5,758.00",563.00,32.00,"1,431.46","5,825.97",1.69,4.07,9.78%,5.68%
119823,Category Promotion,15/04/2024,New Users,App,"9,699.00",943.00,14.00,"3,149.37","7,402.60",1.69,2.35,9.72%,1.48%
37283,Category Promotion,15/02/2024,Premium,Email,"5,911.00",963.00,81.00,"4,538.43","4,404.72",1.69,0.97,16.29%,8.41%
309714,Weekend Special,06/01/2024,Premium,App,"1,034.00",467.00,41.00,"2,209.12","2,445.67",1.69,1.11,45.16%,8.78%
172026,App Push Notification,01/01/2024,All,Social Media,"6,136.00",246.00,98.00,"1,393.72","4,009.31",1.69,2.88,4.01%,39.84%
424369,New User Discount,19/12/2023,Inactive,SMS,"5,282.00",418.00,27.00,"1,237.00","6,933.85",1.69,5.61,7.91%,6.46%
984066,New User Discount,04/12/2023,Premium,SMS,"2,661.00",872.00,30.00,"1,686.90","5,433.00",1.69,3.22,32.77%,3.44%
95061,App Push Notification,26/11/2023,New Users,SMS,"8,803.00",809.00,92.00,"1,103.43","8,832.67",1.69,8.00,9.19%,11.37%
430565,Email Campaign,23/11/2023,New Users,SMS,"5,650.00",314.00,60.00,"1,330.14","7,241.03",1.69,5.44,5.56%,19.11%
246813,Referral Program,10/11/2023,Premium,Email,"9,829.00",467.00,86.00,"1,326.93","4,497.16",1.69,3.39,4.75%,18.42%
611110,App Push Notification,24/09/2023,New Users,SMS,"5,082.00",922.00,50.00,"2,583.16","8,175.61",1.69,3.16,18.14%,5.42%
485029,Weekend Special,04/09/2023,New Users,Email,"2,702.00",302.00,24.00,"4,433.00","5,816.42",1.69,1.31,11.18%,7.95%
44688,Membership Drive,08/08/2023,New Users,SMS,"8,947.00",553.00,33.00,"4,927.43","5,439.27",1.69,1.10,6.18%,5.97%
73767,Email Campaign,13/07/2023,Inactive,SMS,"5,257.00",386.00,76.00,"2,884.06","7,874.56",1.69,2.73,7.34%,19.69%
217567,App Push Notification,21/06/2023,Premium,Email,"1,197.00",150.00,84.00,"3,484.97","2,206.10",1.69,0.63,12.53%,56.00%
852556,Festival Offer,20/05/2023,Inactive,App,"7,485.00",158.00,84.00,"2,348.43","3,279.72",1.69,1.40,2.11%,53.16%
446559,Email Campaign,21/10/2024,All,Email,"4,395.00",786.00,53.00,"1,766.03","4,554.83",1.68,2.58,17.88%,6.74%
828636,Referral Program,29/09/2024,Inactive,Email,"7,640.00",970.00,94.00,"3,022.77","8,815.63",1.68,2.92,12.70%,9.69%
77548,Weekend Special,08/08/2024,All,App,"2,425.00",467.00,25.00,"2,054.77","5,294.50",1.68,2.58,19.26%,5.35%
101610,App Push Notification,08/08/2024,Inactive,SMS,"3,940.00",237.00,20.00,"4,125.25","7,838.27",1.68,1.90,6.02%,8.44%
92735,Referral Program,12/05/2024,All,App,"9,980.00",135.00,74.00,"3,000.88","5,665.49",1.68,1.89,1.35%,54.81%
328453,Category Promotion,11/05/2024,Premium,App,"9,264.00",642.00,64.00,"3,546.45","9,105.04",1.68,2.57,6.93%,9.97%
332518,Category Promotion,05/05/2024,New Users,App,"8,743.00",536.00,18.00,"3,808.70","7,359.54",1.68,1.93,6.13%,3.36%
95641,Flash Sale,25/04/2024,All,App,"5,483.00",935.00,35.00,"1,205.57","4,051.59",1.68,3.36,17.05%,3.74%
341092,App Push Notification,20/04/2024,Premium,App,"2,650.00",703.00,80.00,"4,798.71","5,767.89",1.68,1.20,26.53%,11.38%
397676,Email Campaign,03/04/2024,Inactive,App,"9,474.00",980.00,12.00,"4,056.38","8,935.60",1.68,2.20,10.34%,1.22%
259725,Festival Offer,08/03/2024,New Users,Social Media,"4,488.00",931.00,71.00,"2,935.19","9,276.91",1.68,3.16,20.74%,7.63%
220582,Flash Sale,18/02/2024,Premium,SMS,"6,497.00",489.00,76.00,"4,793.47","8,327.46",1.68,1.74,7.53%,15.54%
821428,Email Campaign,14/02/2024,Inactive,SMS,"9,648.00",826.00,73.00,"2,761.54","4,603.44",1.68,1.67,8.56%,8.84%
992240,Flash Sale,21/12/2023,Premium,Social Media,"9,767.00",823.00,70.00,"3,887.63","2,147.45",1.68,0.55,8.43%,8.51%
289950,Email Campaign,01/12/2023,All,Email,"6,331.00",937.00,18.00,"2,287.64","7,973.08",1.68,3.49,14.80%,1.92%
686121,Category Promotion,22/10/2023,Inactive,Social Media,"3,952.00",669.00,68.00,"4,642.38","2,775.88",1.68,0.60,16.93%,10.16%
231967,Flash Sale,15/09/2023,Premium,Social Media,"4,334.00",565.00,63.00,"4,565.70","4,129.96",1.68,0.90,13.04%,11.15%
274398,New User Discount,13/09/2023,Premium,SMS,"8,514.00",947.00,16.00,"2,634.33","6,667.96",1.68,2.53,11.12%,1.69%
988307,Membership Drive,06/09/2023,New Users,SMS,"7,831.00",858.00,38.00,"2,432.78","5,498.28",1.68,2.26,10.96%,4.43%
556631,App Push Notification,27/08/2023,Premium,SMS,"5,793.00",301.00,12.00,"2,783.96","5,975.30",1.68,2.15,5.20%,3.99%
715226,Referral Program,30/06/2023,New Users,Email,"3,916.00",717.00,46.00,"2,413.69","7,436.89",1.68,3.08,18.31%,6.42%
155602,Membership Drive,24/06/2023,Inactive,Social Media,"4,587.00",267.00,23.00,"1,630.61","9,882.47",1.68,6.06,5.82%,8.61%
284073,Flash Sale,08/06/2023,Inactive,Email,"5,697.00",843.00,19.00,"2,582.57","8,482.91",1.68,3.28,14.80%,2.25%
951138,Category Promotion,31/05/2023,Inactive,SMS,"1,981.00",741.00,72.00,"2,700.00","5,350.12",1.68,1.98,37.41%,9.72%
632360,Category Promotion,03/05/2023,All,App,"3,500.00",874.00,20.00,"4,916.51","2,253.37",1.68,0.46,24.97%,2.29%
337633,Membership Drive,16/04/2023,Inactive,SMS,"9,758.00",517.00,41.00,"4,354.30","7,552.45",1.68,1.73,5.30%,7.93%
952584,Flash Sale,06/04/2023,Inactive,Email,"5,728.00",847.00,26.00,"2,662.20","7,112.61",1.68,2.67,14.79%,3.07%
833546,Category Promotion,03/04/2023,Inactive,Email,"8,045.00",263.00,58.00,"2,276.20","4,167.68",1.68,1.83,3.27%,22.05%
670217,Category Promotion,19/03/2023,Inactive,Social Media,"6,884.00",281.00,21.00,"3,833.74","9,876.77",1.68,2.58,4.08%,7.47%
752813,Referral Program,23/09/2024,All,SMS,"3,882.00",103.00,83.00,"1,151.86","6,691.75",1.67,5.81,2.65%,80.58%
479531,New User Discount,12/06/2024,All,App,"8,723.00",937.00,16.00,"1,465.37","7,069.76",1.67,4.82,10.74%,1.71%
196569,Category Promotion,21/04/2024,Premium,SMS,"4,686.00",868.00,82.00,"2,732.50","4,297.10",1.67,1.57,18.52%,9.45%
171869,App Push Notification,20/03/2024,Inactive,SMS,"9,764.00",934.00,26.00,"1,118.46","9,686.32",1.67,8.66,9.57%,2.78%
127093,Flash Sale,19/01/2024,Premium,Email,"5,560.00",821.00,20.00,"4,933.56","5,928.46",1.67,1.20,14.77%,2.44%
501651,Flash Sale,04/01/2024,All,App,"4,671.00",346.00,66.00,"4,395.49","7,656.24",1.67,1.74,7.41%,19.08%
204854,Weekend Special,24/12/2023,New Users,Email,"5,939.00",984.00,27.00,"1,259.57","3,119.74",1.67,2.48,16.57%,2.74%
793823,Festival Offer,14/12/2023,New Users,Social Media,"4,094.00",611.00,11.00,"1,078.28","2,847.19",1.67,2.64,14.92%,1.80%
953225,New User Discount,17/11/2023,All,Email,"9,692.00",784.00,39.00,"3,229.56","8,652.09",1.67,2.68,8.09%,4.97%
300068,Referral Program,04/11/2023,Premium,SMS,"4,605.00",863.00,24.00,"1,294.77","8,456.87",1.67,6.53,18.74%,2.78%
281361,Flash Sale,26/10/2023,All,App,"8,664.00",905.00,100.00,"3,204.04","2,331.90",1.67,0.73,10.45%,11.05%
421716,Referral Program,05/10/2023,Premium,App,"5,140.00",148.00,30.00,"3,139.81","9,434.74",1.67,3.00,2.88%,20.27%
218058,Referral Program,24/09/2023,Premium,App,"7,150.00",937.00,56.00,"2,293.81","4,724.02",1.67,2.06,13.10%,5.98%
162830,Weekend Special,30/08/2023,New Users,Email,"6,017.00",487.00,72.00,"4,328.26","2,841.93",1.67,0.66,8.09%,14.78%
1676,Email Campaign,08/08/2023,Inactive,SMS,"8,311.00",894.00,73.00,"3,911.44","4,606.78",1.67,1.18,10.76%,8.17%
250024,Flash Sale,02/08/2023,New Users,App,"6,714.00",229.00,57.00,"1,685.86","8,313.28",1.67,4.93,3.41%,24.89%
391498,Category Promotion,31/07/2023,New Users,Social Media,"2,049.00",597.00,65.00,"3,711.64","7,993.48",1.67,2.15,29.14%,10.89%
795205,Email Campaign,14/07/2023,All,Email,"8,204.00",656.00,82.00,"3,964.53","3,924.21",1.67,0.99,8.00%,12.50%
629550,Weekend Special,21/06/2023,Inactive,App,"5,125.00",193.00,24.00,"4,430.93","6,893.49",1.67,1.56,3.77%,12.44%
54529,Category Promotion,28/05/2023,Premium,Social Media,"8,634.00",825.00,79.00,"2,733.58","2,227.59",1.67,0.81,9.56%,9.58%
914426,Category Promotion,26/05/2023,New Users,Social Media,"1,902.00",908.00,18.00,"2,997.54","9,283.65",1.67,3.10,47.74%,1.98%
325390,Weekend Special,11/05/2023,New Users,SMS,"4,058.00",329.00,54.00,"2,570.61","8,558.83",1.67,3.33,8.11%,16.41%
937642,Category Promotion,04/04/2023,Premium,Email,"2,550.00",684.00,33.00,"2,725.61","7,262.73",1.67,2.66,26.82%,4.82%
992886,Flash Sale,27/10/2024,Premium,Email,"9,194.00",537.00,42.00,"2,925.63","3,760.51",1.66,1.29,5.84%,7.82%
